"","name","nclients","nthreads","cc","rate","mix","alpha","lambda","nusers","ncategories","nregions","phasing","cc_ph","timeout_scaling","throughput","state","avg_latency_ms"
"1","v0.28.1-sampa","4",64,"boosting",50,"bid-heavy",1,"40","5000",40,62,"on","boosting
 + phasing",5000,15934.1502036643,"u5000.z1.l40",3.74739054889101
"2","v0.28.1-sampa","4",64,"boosting
 + combining",50,"bid-heavy",1,"40","5000",40,62,"on","boosting
 + combining
 + phasing",5000,16411.9248389881,"u5000.z1.l40",3.71524799741079
"3","v0.28.1-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,3462.01511133617,"u5000_z1.2_l20",0.651241339491917
"4","v0.28.1-sampa","4",4,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,4166.94016883275,"u5000_z1.2_l20",0.381707287818452
"5","v0.28.1-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,3968.21112610586,"u5000_z1.2_l20",0.478822383447535
"6","v0.28.1-sampa","4",4,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,4164.114799055,"u5000_z1.2_l20",0.383915082261059
"7","v0.28.1-sampa","4",4,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,2626.79782994095,"u5000_z1.2_l20",0.736742952832822
"8","v0.28.1-sampa","4",4,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,3069.54564312933,"u5000_z1.2_l20",0.434611125586243
"9","v0.28.1-sampa","4",4,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,2670.98100701636,"u5000_z1.2_l20",0.757055344844795
"10","v0.28.1-sampa","4",4,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,3075.37986526634,"u5000_z1.2_l20",0.41888843136405
"11","v0.28.1-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,4145.46690571244,"u5000_z1.2_l20",0.401239569768003
"12","v0.28.1-sampa","4",4,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,4174.3535057318,"u5000_z1.2_l20",0.377771346915315
"13","v0.28.1-sampa","4",4,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,3068.12047213132,"u5000_z1.2_l20",0.448703703703704
"14","v0.28.1-sampa","4",4,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,3067.71527592642,"u5000_z1.2_l20",0.427421352220388
"15","v0.28.1-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,1056.58695135076,"u5000_z1.2_l20",7.41955289672544
"16","v0.28.1-sampa","4",8,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,8210.00128277105,"u5000_z1.2_l20",0.389317716957242
"17","v0.28.1-sampa","4",8,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,7176.07220844375,"u5000_z1.2_l20",0.613222787536673
"18","v0.28.1-sampa","4",8,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,8247.84658702787,"u5000_z1.2_l20",0.376528146992995
"19","v0.28.1-sampa","4",8,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,1039.72715151979,"u5000_z1.2_l20",7.35056992827869
"20","v0.28.1-sampa","4",8,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,6183.27707487096,"u5000_z1.2_l20",0.414166154708399
"21","v0.28.1-sampa","4",8,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,5175.62931825869,"u5000_z1.2_l20",0.798772243825809
"22","v0.28.1-sampa","4",8,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,6142.48059794,"u5000_z1.2_l20",0.432866427246194
"23","v0.28.1-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,8253.36327351959,"u5000_z1.2_l20",0.379145675902603
"24","v0.28.1-sampa","4",8,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,8264.33725788074,"u5000_z1.2_l20",0.374635174793602
"25","v0.28.1-sampa","4",8,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,6155.90712554048,"u5000_z1.2_l20",0.416236304187779
"26","v0.28.1-sampa","4",8,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,6176.3618006058,"u5000_z1.2_l20",0.441179485519444
"27","v0.28.1-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,1192.22136146038,"u5000_z1.2_l20",13.2192324780629
"28","v0.28.1-sampa","4",16,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12446.8717479083,"u5000_z1.2_l20",1.06801885681874
"29","v0.28.1-sampa","4",16,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,6561.61632310475,"u5000_z1.2_l20",2.04766146880266
"30","v0.28.1-sampa","4",16,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13548.3161859972,"u5000_z1.2_l20",0.937691751725766
"31","v0.28.1-sampa","4",16,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,983.375995049366,"u5000_z1.2_l20",15.9328139722708
"32","v0.28.1-sampa","4",16,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11145.7944672459,"u5000_z1.2_l20",1.07650566398661
"33","v0.28.1-sampa","4",16,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,6231.33284486778,"u5000_z1.2_l20",1.889258265545
"34","v0.28.1-sampa","4",16,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11444.3619016527,"u5000_z1.2_l20",0.98345452322596
"35","v0.28.1-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13605.206536148,"u5000_z1.2_l20",0.927470133176655
"36","v0.28.1-sampa","4",16,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,14151.2695732116,"u5000_z1.2_l20",0.862906262945807
"37","v0.28.1-sampa","4",16,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12076.8696457513,"u5000_z1.2_l20",0.758192832237278
"38","v0.28.1-sampa","4",16,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,11502.6243330896,"u5000_z1.2_l20",0.959530925983851
"39","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,278.957180365631,"u5000_z1.2_l20",113.404478656403
"40","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12596.8456188412,"u5000_z1.2_l20",2.44216121489161
"41","v0.28.1-sampa","4",32,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,8839.03152853532,"u5000_z1.2_l20",3.22374064988035
"42","v0.28.1-sampa","4",32,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13026.2037367508,"u5000_z1.2_l20",2.36598563512818
"43","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,179.051495184009,"u5000_z1.2_l20",176.590413943355
"44","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11582.0418490836,"u5000_z1.2_l20",2.62146290142691
"45","v0.28.1-sampa","4",32,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,5205.80263777438,"u5000_z1.2_l20",5.54268620081307
"46","v0.28.1-sampa","4",32,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11292.8794999983,"u5000_z1.2_l20",2.69731493808688
"47","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13766.1793184223,"u5000_z1.2_l20",2.26785360359272
"48","v0.28.1-sampa","4",32,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,14109.8381191141,"u5000_z1.2_l20",2.19983682554953
"49","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11953.2156741459,"u5000_z1.2_l20",2.56194495759977
"50","v0.28.1-sampa","4",32,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12131.0405673098,"u5000_z1.2_l20",2.51244600328234
"51","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,139.366205379842,"u5000_z1.2_l20",445.167032967033
"52","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12308.9896396433,"u5000_z1.2_l20",5.07253330774275
"53","v0.28.1-sampa","4",64,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9689.04315999383,"u5000_z1.2_l20",6.23784447774881
"54","v0.28.1-sampa","4",64,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,13160.7141970579,"u5000_z1.2_l20",4.78545057642396
"55","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,90.7505637673353,"u5000_z1.2_l20",683.086854460094
"56","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,11209.9502223049,"u5000_z1.2_l20",5.59702089817697
"57","v0.28.1-sampa","4",64,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,6391.00536468591,"u5000_z1.2_l20",9.44177552735611
"58","v0.28.1-sampa","4",64,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,11691.8958771994,"u5000_z1.2_l20",5.32234057662264
"59","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,13162.2602041492,"u5000_z1.2_l20",4.78774071224169
"60","v0.28.1-sampa","4",64,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13860.0619277244,"u5000_z1.2_l20",4.55682063070182
"61","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,11840.3017752166,"u5000_z1.2_l20",5.28680011198208
"62","v0.28.1-sampa","4",64,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12000.4585883123,"u5000_z1.2_l20",5.2163950133196
"63","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,98.7838849656602,"u5000_z1.2_l20",914.306029579067
"64","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,12663.2028937849,"u5000_z1.2_l20",7.44088364218049
"65","v0.28.1-sampa","4",96,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,9785.09434055859,"u5000_z1.2_l20",9.46300990232857
"66","v0.28.1-sampa","4",96,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,4780.60685351985,"u5000_z1.2_l20",6.44197673806642
"67","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,66.2496627719727,"u5000_z1.2_l20",1362.54827875735
"68","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,10772.5078850852,"u5000_z1.2_l20",8.72270035024236
"69","v0.28.1-sampa","4",96,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,2558.6083750936,"u5000_z1.2_l20",13.3812596928311
"70","v0.28.1-sampa","4",96,"boosting",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,4151.00597365561,"u5000_z1.2_l20",7.7598072744221
"71","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12920.9115126341,"u5000_z1.2_l20",7.33091799804453
"72","v0.28.1-sampa","4",96,"boosting
 + combining",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,13364.8029315718,"u5000_z1.2_l20",7.09612421917184
"73","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"off","boosting
 + combining",5000,12112.2320928954,"u5000_z1.2_l20",7.79985511604385
"74","v0.28.1-sampa","4",96,"boosting
 + combining",100,"no-browse",1,"20","1000000",40,62,"on","boosting
 + combining
 + phasing",5000,12022.910510379,"u5000_z1.2_l20",7.86390117953414
"75","v0.28.1-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"off","r/w locks",5000,3537.01198749942,"u5000_z1.2_l20",0.616110284282512
"76","v0.28.1-sampa","4",4,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"off","boosting",5000,4150.4196373973,"u5000_z1.2_l20",0.394091741204053
"77","v0.28.1-sampa","4",4,"r/w locks",100,"bid-heavy",1,"20","1000000",40,62,"on","r/w locks
 + phasing",5000,4012.19654431244,"u5000_z1.2_l20",0.459555647840532
"78","v0.28.1-sampa","4",4,"boosting",100,"bid-heavy",1,"20","1000000",40,62,"on","boosting
 + phasing",5000,4186.11858603194,"u5000_z1.2_l20",0.367739778372182
"79","v0.28.1-sampa","4",4,"r/w locks",100,"no-browse",1,"20","1000000",40,62,"off","r/w locks",5000,2850.62558005075,"u5000_z1.2_l20",0.580973673750906
"80","v0.28.1-sampa","4",4,"boosting",100,"no-browse",1,"20","1000000",40,62,"off","boosting",5000,3065.50053902023,"u5000_z1.2_l20",0.451958908577019
